{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.8511396518802201, 'weighted_error': 1.0259028243488626}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.5052126692386368, 'weighted_error': 1.0150319609252794}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.2411769131062637, 'weighted_error': 1.0115334344864846}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.10830908114595468, 'weighted_error': 1.005179517892275}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.35893172832308196, 'weighted_error': 1.0171649981664619}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.10723314362914267, 'weighted_error': 1.0051281471398907}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.480035769449493, 'weighted_error': 1.0229552483813202}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.10531134512676585, 'weighted_error': 1.00502359389381}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.22670075321583477, 'weighted_error': 1.010783586118589}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.18178964578652917, 'weighted_error': 1.008674844251241}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.42744650845997756, 'weighted_error': 1.0098166379634237}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.4189312845148951, 'weighted_error': 1.00962103243595}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.363169606425666, 'weighted_error': 1.0083406419878194}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.23294763021995363, 'weighted_error': 1.005349801167089}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.3334542896761775, 'weighted_error': 1.0076566954108817}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.5858615580077419, 'weighted_error': 1.0134508048620552}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.6547871843477712, 'weighted_error': 1.0149100652314267}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.8829298511103734, 'weighted_error': 1.020262017759666}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.8015947071392955, 'weighted_error': 1.0098439517996392}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.9728171472806274, 'weighted_error': 1.0119463725588758}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.6306319869754647, 'weighted_error': 1.007744402968824}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.44432734486090136, 'weighted_error': 1.005456345596169}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.4835098605575401, 'weighted_error': 1.005937610516156}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.6674844034323322, 'weighted_error': 1.0081969290702855}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.7173919511159468, 'weighted_error': 1.008805040564147}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.0461462116455327, 'weighted_error': 1.0128437627592102}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.268587588140377, 'weighted_error': 1.0053206905761276}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 2.865002454858335, 'weighted_error': 1.0120165021733172}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.88243206122123, 'weighted_error': 1.0078953651509983}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 2.746778612691309, 'weighted_error': 1.0115205043551514}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.7298372864956317, 'weighted_error': 1.0072549407901616}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 2.325274842176593, 'weighted_error': 1.0097516264973747}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.2061248426892293, 'weighted_error': 1.0050517854715446}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.4868173555850608, 'weighted_error': 1.0061875666123046}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.1242788280644842, 'weighted_error': 1.0052854810693026}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.2582065290798836, 'weighted_error': 1.010981244020584}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.2840696831600122, 'weighted_error': 1.0120808916810082}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.15134434726935656, 'weighted_error': 1.006436468601929}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.21319291173660276, 'weighted_error': 1.009065531866295}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.08976272026172863, 'weighted_error': 1.0038157146909636}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.16183538366027878, 'weighted_error': 1.0068665199795224}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.23936246013309792, 'weighted_error': 1.0101468776243543}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.06822784883169643, 'weighted_error': 1.003329877560888}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.11221817595585737, 'weighted_error': 1.0054768461271684}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.1618121936216328, 'weighted_error': 1.0078973992801532}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.23024297658571932, 'weighted_error': 1.0112369874318334}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.3524946744686991, 'weighted_error': 1.0172022429998617}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.12646402264559709, 'weighted_error': 1.0061709345696253}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.22250417939141723, 'weighted_error': 1.0108590079752637}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.1647069439388741, 'weighted_error': 1.0080323477372035}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.5698329924418766, 'weighted_error': 1.0067938054002314}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.7836111960606306, 'weighted_error': 1.0093424148605505}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.8385097887045139, 'weighted_error': 1.0219195701417558}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.8046940114429169, 'weighted_error': 1.021516221804433}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.6806446937502613, 'weighted_error': 1.0081148598030045}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.6050129458721665, 'weighted_error': 1.007205103079156}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.37563285347686204, 'weighted_error': 1.0044630458564336}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.664963931489411, 'weighted_error': 1.0076823762810463}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.02070585993589178, 'weighted_error': 1.0018902860189551}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.047955082733895954, 'weighted_error': 1.0043780391864556}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.022641946843532882, 'weighted_error': 1.0020671050892611}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.06560183098387748, 'weighted_error': 1.0059891091263606}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.03409234363847499, 'weighted_error': 1.00310710265367}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.07408384625985463, 'weighted_error': 1.006734305337758}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.14050999069896672, 'weighted_error': 1.0123588711091136}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.07679819782725139, 'weighted_error': 1.005134413669977}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.4326575403532429, 'weighted_error': 1.0057945194302043}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.9467995271097479, 'weighted_error': 1.0126802873646898}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.8820040718607081, 'weighted_error': 1.0118125108315552}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.8167436744118712, 'weighted_error': 1.0109384393285774}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.5202090817495346, 'weighted_error': 1.0069668855375855}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.618297951320751, 'weighted_error': 1.0082641766330855}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.747549308190554, 'weighted_error': 1.0099586245872674}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.0803612343369875, 'weighted_error': 1.0136664905900772}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.14607412473996545, 'weighted_error': 1.0021353231104713}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.4754695357591165, 'weighted_error': 1.0215683183512194}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.420785698609104, 'weighted_error': 1.0061510066351294}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.8924185861010425, 'weighted_error': 1.0130452644094576}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.5077658066170299, 'weighted_error': 1.0074222155408097}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.9411334559462649, 'weighted_error': 1.0137547811994443}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.30620359666504804, 'weighted_error': 1.0044490038816094}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.6650277893448827, 'weighted_error': 1.0093660583125752}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.5782756885212741, 'weighted_error': 1.0053863043367777}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.0551757655954628, 'weighted_error': 1.0098281617472693}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.5127308301043474, 'weighted_error': 1.014090027020462}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.28945661454374527, 'weighted_error': 1.0026959960491921}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.9062701911553737, 'weighted_error': 1.0084402714636809}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.468233959715012, 'weighted_error': 1.0043577769905307}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.42147568412801417, 'weighted_error': 1.0038295985022414}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.40453117928784027, 'weighted_error': 1.0037538861922326}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.6407951497415454, 'weighted_error': 1.0120421101136379}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.3383235049953899, 'weighted_error': 1.006357897455496}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.29721169152949256, 'weighted_error': 1.0055853876000815}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.5714380020683929, 'weighted_error': 1.0107388410002813}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.3565831681682288, 'weighted_error': 1.0067006620447063}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.3450936562833234, 'weighted_error': 1.0064849501091522}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.5151853022851125, 'weighted_error': 1.0096553522644809}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.6583167384564457, 'weighted_error': 1.0121089379786836}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 2.3378006268001217, 'weighted_error': 1.0090341844890456}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 2.170712179152496, 'weighted_error': 1.0083884403117032}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.115238071704956, 'weighted_error': 1.0043097753422936}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.914274521461688, 'weighted_error': 1.0073974892244981}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 4.615378949609525, 'weighted_error': 1.017835657266215}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 1.655219819124128, 'weighted_error': 1.0063955688372712}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 2.6912066536137664, 'weighted_error': 1.01038931488944}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.09934459582996, 'weighted_error': 1.0041201867911407}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 3.5518999266631703, 'weighted_error': 1.013299892301905}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.8648976067899032, 'weighted_error': 1.0069830485239193}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.728730252468953, 'weighted_error': 1.0064731444767419}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.9743366116885013, 'weighted_error': 1.0073928288813083}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.4594659456275525, 'weighted_error': 1.0054648616446227}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 2.5935598640338817, 'weighted_error': 1.0097112212658048}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 2.373312833556227, 'weighted_error': 1.0088833786372144}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 2.877200552532473, 'weighted_error': 1.0107538322692284}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.7604510848151202, 'weighted_error': 1.009066387811154}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.32804189395366257, 'weighted_error': 1.003911023427952}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.0195367377946032, 'weighted_error': 1.0121552490991979}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.2920599064587376, 'weighted_error': 1.0034820644448048}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.501510624986876, 'weighted_error': 1.005978584663344}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 1.0612888060770431, 'weighted_error': 1.0126469244175929}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.0589307380595394, 'weighted_error': 1.012571669702284}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.9189761771635476, 'weighted_error': 1.0106940418653976}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.3203152523230576, 'weighted_error': 1.0025082008914656}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.7007196006085208, 'weighted_error': 1.005486981570873}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.7370157660135082, 'weighted_error': 1.0057711080138234}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.5854708124009396, 'weighted_error': 1.0124148430869373}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.5795036300030212, 'weighted_error': 1.0123667017485118}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 1.175311495543552, 'weighted_error': 1.0092025061853993}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.038412755199221, 'weighted_error': 1.0080957613460502}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.2070489429732698, 'weighted_error': 1.0094344354082903}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 6.01412075803001, 'weighted_error': 1.0089491343342993}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 5.12595761656943, 'weighted_error': 1.0076274404402892}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 3.1214027992552054, 'weighted_error': 1.004644751062944}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 7.801655479540878, 'weighted_error': 1.0116089432072561}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 9.571614350853732, 'weighted_error': 1.014242516480036}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 6.049868443058359, 'weighted_error': 1.009002203072815}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 12.740550120911887, 'weighted_error': 1.0189563766361696}
{'sample_size': 1000, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 5.869637503518752, 'weighted_error': 1.0087150216903313}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.7671188922430594, 'weighted_error': 1.0084654181002959}
