{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 2.993756392655999e-05, 'weighted_error': 1.0000001676687977}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.0007320127241716164, 'weighted_error': 1.000004031445739}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.004210558528178537, 'weighted_error': 1.0000280664370207}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.11720082162627724, 'weighted_error': 1.0008127544889556}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.3170012602402689, 'weighted_error': 1.0018370644894912}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.7625081892268223, 'weighted_error': 1.0143294204287538}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.4909554833847379, 'weighted_error': 1.009226292791359}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.6215016985975902, 'weighted_error': 1.0116795087604875}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.2129873192434018, 'weighted_error': 1.0227948910719706}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.31425619175124636, 'weighted_error': 1.0059035691522833}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.40904050449159995, 'weighted_error': 1.0076787643244152}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.967150399458785, 'weighted_error': 1.0179696830143847}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.2666667285084092, 'weighted_error': 1.0229822711215233}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.3180593104357776, 'weighted_error': 1.0050934833469902}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.9602607942411044, 'weighted_error': 1.0037108002685318}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.8040079116609327, 'weighted_error': 1.0069713257929949}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 2.400016231472439, 'weighted_error': 1.009274593777853}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.7332128878883544, 'weighted_error': 1.0066978084067986}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 2.4977396963772156, 'weighted_error': 1.0096520936535058}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.9244842840178429, 'weighted_error': 1.0035692896650612}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.2443556636054303, 'weighted_error': 1.004795612977189}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.18032917750299254, 'weighted_error': 1.0006752231828056}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.4173629525284198, 'weighted_error': 1.0015628048252068}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.5846258277686373, 'weighted_error': 1.0021890916786171}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.6449902845643853, 'weighted_error': 1.0024151428979535}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.2902376537317851, 'weighted_error': 1.0010866685459583}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.5562287742895873, 'weighted_error': 1.0020822910151872}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.33671820088805393, 'weighted_error': 1.0012490735899393}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.18821365428469253, 'weighted_error': 1.0006577129006127}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.18330484948681083, 'weighted_error': 1.0021854052789372}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.1802871406327627, 'weighted_error': 1.002149465750104}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.21129668137249982, 'weighted_error': 1.0025191551833206}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.4930565726945882, 'weighted_error': 1.0058784187794305}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.2856139840473862, 'weighted_error': 1.0034051829815107}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.11331554511721365, 'weighted_error': 1.0013508471588823}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.1587841165372067, 'weighted_error': 1.001888951549718}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.31126030527998655, 'weighted_error': 1.0036944885322103}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 2.5849743041887843, 'weighted_error': 1.0202414196326837}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.9409629394301959, 'weighted_error': 1.0073681075443879}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 4.1015847961703775, 'weighted_error': 1.0321171729805374}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 5.185094553482326, 'weighted_error': 1.0406015966067674}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.5602302241234471, 'weighted_error': 1.0122173193328377}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 4.818367700853118, 'weighted_error': 1.0377296778876646}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.2433364060455334, 'weighted_error': 1.0097332799429837}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 4.5059816858010935, 'weighted_error': 1.0352732329001164}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 4.085003073628036, 'weighted_error': 1.006078536729391}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 5.296702945155968, 'weighted_error': 1.0078815663854692}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 4.269716807091124, 'weighted_error': 1.0063533673307485}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.1325847503055146, 'weighted_error': 1.0016852752153023}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 4.306222419353354, 'weighted_error': 1.0064077150569104}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 12.519520963635802, 'weighted_error': 1.018628944537449}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 10.872733695683761, 'weighted_error': 1.0161703288556134}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 2.460305857229665, 'weighted_error': 1.0036274049314684}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.20186142148043235, 'weighted_error': 1.0009670515232463}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.23995926709498203, 'weighted_error': 1.0011494839624173}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.12109565471666892, 'weighted_error': 1.0005801587249952}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.46396072615081013, 'weighted_error': 1.002222608489825}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.26838378242842087, 'weighted_error': 1.001285554969286}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.3265958006415785, 'weighted_error': 1.0015637710660519}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.35867589284855905, 'weighted_error': 1.001699118871824}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.4530694564243166, 'weighted_error': 1.0020942383790776}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.869985437670169, 'weighted_error': 1.0128021976305865}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 2.7421191173544672, 'weighted_error': 1.0187730153078374}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.1539578876364933, 'weighted_error': 1.0079001416408406}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 3.821044119968982, 'weighted_error': 1.0261595018867762}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.52257551401245, 'weighted_error': 1.0035775846388235}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 3.944705475858901, 'weighted_error': 1.0270058951055148}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 2.248275655130856, 'weighted_error': 1.0153892063549443}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 2.940642645847266, 'weighted_error': 1.0201208779331177}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.6220557012222219, 'weighted_error': 1.0014509509545264}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.41701466733520237, 'weighted_error': 1.0009726933503118}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.6825510775111373, 'weighted_error': 1.0015920553164668}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.18014789703865947, 'weighted_error': 1.0004201965775268}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.9862544936588982, 'weighted_error': 1.002300438089799}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.303142927155911, 'weighted_error': 1.0007070791678463}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.6062228871441134, 'weighted_error': 1.0014139130755324}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.276147335900216, 'weighted_error': 1.0006436542343717}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.39355057181414244, 'weighted_error': 1.0051491563669053}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.728128546312454, 'weighted_error': 1.0226102761905485}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.536518715255812, 'weighted_error': 1.0201033850947696}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.46426310253969943, 'weighted_error': 1.0060742178019584}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.2122231203772054, 'weighted_error': 1.0158595580772607}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.612769293247801, 'weighted_error': 1.0080146438553284}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.782410117760685, 'weighted_error': 1.010171745825186}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.6672814934575534, 'weighted_error': 1.008470349543802}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.11893441432460863, 'weighted_error': 1.0014668210653506}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.19163850447639713, 'weighted_error': 1.0023634963155996}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.11955743929148946, 'weighted_error': 1.0014744830463185}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.06374596372564874, 'weighted_error': 1.0007861754293692}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.028712155059216687, 'weighted_error': 1.000353789933892}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.05826023246186248, 'weighted_error': 1.0007173085498224}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.03627965297921944, 'weighted_error': 1.0004163313609955}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.15666616350145385, 'weighted_error': 1.001807756493874}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.3657475617641457, 'weighted_error': 1.0442460493648198}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 3.942312901860639, 'weighted_error': 1.127718584750616}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.9915401898567104, 'weighted_error': 1.0321225759213994}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.5543947290172444, 'weighted_error': 1.05035760681425}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 2.529847295241845, 'weighted_error': 1.0819577948832404}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 4.2823382854025365, 'weighted_error': 1.1387310684876975}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.6059399686738826, 'weighted_error': 1.0195644462974243}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 2.554481951081185, 'weighted_error': 1.082493062673085}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.3096060107816291, 'weighted_error': 1.0023784937242308}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.2262718909473032, 'weighted_error': 1.0017383619913618}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.4727586693577628, 'weighted_error': 1.0036319072544946}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.0101330106306246, 'weighted_error': 1.007760370462735}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.0321054393913933, 'weighted_error': 1.0079290074283758}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.8006524086485554, 'weighted_error': 1.006150474085778}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.4377267978830332, 'weighted_error': 1.0033486368166307}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.0423114584116873, 'weighted_error': 1.0079504469491365}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.0694874117334217, 'weighted_error': 1.0117387119976122}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.4128331906890017, 'weighted_error': 1.0155072303935162}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 5.590301751787595, 'weighted_error': 1.0613590112784204}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.0382447494424412, 'weighted_error': 1.011395763614616}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 3.043925469267054, 'weighted_error': 1.0334100794509018}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 2.265636947707666, 'weighted_error': 1.024867544659651}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 3.715498719346017, 'weighted_error': 1.0407794372845158}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.9650489439253601, 'weighted_error': 1.010584862285722}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.7341828336906064, 'weighted_error': 1.0167953166366976}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.8969516398446802, 'weighted_error': 1.020519111793778}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.5805664432202993, 'weighted_error': 1.0361571534440417}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.38508342629356773, 'weighted_error': 1.008809297762758}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.5057420210519241, 'weighted_error': 1.0115694742148784}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.29041268649030816, 'weighted_error': 1.0066429483467674}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.44669541081205055, 'weighted_error': 1.0102023621672873}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.4631457000083494, 'weighted_error': 1.0334058876330527}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.24657488554142987, 'weighted_error': 1.0061184125402791}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.028453540917320296, 'weighted_error': 1.0007060413173265}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.06816842545443808, 'weighted_error': 1.0016914950344304}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.06650933669183552, 'weighted_error': 1.0016503563702983}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.10633407650916075, 'weighted_error': 1.0026381054868136}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.10403162840822036, 'weighted_error': 1.0025801534418703}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.14431486286346365, 'weighted_error': 1.0035477666100647}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.2087405436779081, 'weighted_error': 1.0050469954253796}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.2935220199492803, 'weighted_error': 1.00140612505303}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.5619747952568512, 'weighted_error': 1.0026922931288034}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.39774763867340557, 'weighted_error': 1.0019054920761068}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.14253303841532625, 'weighted_error': 1.000682858091967}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.4044562513525894, 'weighted_error': 1.0019372685881798}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 1.1701792269624047, 'weighted_error': 1.0056050825913216}
