{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0003014287661921714, 'weighted_error': 1.0019202621152514}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0007447611260788629, 'weighted_error': 1.0047392918930422}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0013196161046008033, 'weighted_error': 1.008405887731251}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0015005118052504255, 'weighted_error': 1.0090405899640804}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0029516405696333463, 'weighted_error': 1.016730053951444}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.026941264330963725, 'weighted_error': 1.163968366859536}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.26370486603677756, 'weighted_error': 2.6707132637113014}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0011423538711244573, 'weighted_error': 1.001381040891256}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.003754604378227234, 'weighted_error': 1.004539075047869}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0020131275560238923, 'weighted_error': 1.0024335165247802}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.002131826868495038, 'weighted_error': 1.0025662995450253}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0022872507378867745, 'weighted_error': 1.0027638473100586}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.004864942115755378, 'weighted_error': 1.0023651399199958}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.0492601263672328, 'weighted_error': 1.0320704176572}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.10895812138708365, 'weighted_error': 1.077107258455538}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 4.1180373660022176e-05, 'weighted_error': 1.000680502388461}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.00010190882869943418, 'weighted_error': 1.0016839653463554}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 9.689531849017656e-05, 'weighted_error': 1.0015994142480444}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.00018215568269174323, 'weighted_error': 1.003003181723686}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.00017379497842608178, 'weighted_error': 1.0024729022703787}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0006184239421516136, 'weighted_error': 1.008284253538951}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.006963602221392311, 'weighted_error': 1.0813788960077224}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.023099915770209044, 'weighted_error': 1.3776091234356285}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 1.0738996972729712e-08, 'weighted_error': 1.0003179465282603}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 8.947252325943035e-08, 'weighted_error': 1.0023478275377513}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 1.5274487331763892e-06, 'weighted_error': 1.045244527049345}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 2.4671917024287277e-05, 'weighted_error': 1.6633970563976377}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.00029379951975742354, 'weighted_error': 8.999361262456025}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0011469269708279284, 'weighted_error': 29.538793300147052}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.015134185082889332, 'weighted_error': 445.2422115737279}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.06172300115703218, 'weighted_error': 1813.171837168398}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0016833668365352351, 'weighted_error': 1.0023179269046911}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0011621062230005564, 'weighted_error': 1.001600160593695}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0005674700373764171, 'weighted_error': 1.0007813836605723}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0005526432536318909, 'weighted_error': 1.0007608168408393}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0025137260503919, 'weighted_error': 1.003434145590867}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0024653199448135123, 'weighted_error': 1.0023850394555982}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.0057529336763929625, 'weighted_error': 1.006213488178267}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.037048342443034024, 'weighted_error': 1.0506819280860704}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0003636794411736308, 'weighted_error': 1.001867154411918}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0005984366246469394, 'weighted_error': 1.0030724663343795}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0003894543764525264, 'weighted_error': 1.0019994968816655}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0006035524119852001, 'weighted_error': 1.0030987384056838}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0020141731473464087, 'weighted_error': 1.0060380827389033}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0031745237800913464, 'weighted_error': 1.013770416347123}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.015663555405789318, 'weighted_error': 1.0256140006645336}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.04830313196956156, 'weighted_error': 1.2462203373675833}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 4.392230516227209e-06, 'weighted_error': 1.0001752579628176}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 8.42184448691416e-06, 'weighted_error': 1.0003362268218647}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 4.749080402409568e-05, 'weighted_error': 1.0018863050557931}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 3.386623384141755e-05, 'weighted_error': 1.0009121762465016}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0002800477411778042, 'weighted_error': 1.004053139086134}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.000834805516442838, 'weighted_error': 1.0294022899242472}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.11538236570966533, 'weighted_error': 4.288241102019523}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.2657886811040168, 'weighted_error': 3.913035241612933}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0002788949389249434, 'weighted_error': 1.0058395427437556}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0002810761921888399, 'weighted_error': 1.00588527280334}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0007112828540040004, 'weighted_error': 1.0148842521854828}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0005979304916302465, 'weighted_error': 1.0125005083341125}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0012953274599608697, 'weighted_error': 1.0250086749257037}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0009228921911528507, 'weighted_error': 1.018301763671762}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.02518895809491324, 'weighted_error': 1.3160192899754988}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.06025102504726915, 'weighted_error': 2.224579521541223}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 2.5040974816083646e-05, 'weighted_error': 1.0008931276486792}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 3.0008628334727084e-05, 'weighted_error': 1.0010708325096687}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 1.0510417940919351e-05, 'weighted_error': 1.000357141805557}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 2.3288171334487875e-05, 'weighted_error': 1.000802545519161}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.00024266141064051543, 'weighted_error': 1.0058969927294437}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.006948387045677521, 'weighted_error': 1.197843492178809}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.023141815377973208, 'weighted_error': 1.3753019758282605}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.10262251900531538, 'weighted_error': 4.323589047457663}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 3.0755015303688696e-07, 'weighted_error': 1.0000075014837575}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 3.0045275311150777e-06, 'weighted_error': 1.0000733003471474}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 7.062754844348518e-07, 'weighted_error': 1.0000122690910955}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 2.5138666109549143e-05, 'weighted_error': 1.0006123228988508}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0001383761567813557, 'weighted_error': 1.001056601801289}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0012366666558711835, 'weighted_error': 1.0209284744248324}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.0217559435850447, 'weighted_error': 1.5147123667818383}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.07541386976858763, 'weighted_error': 2.537094093661079}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0009572241763072052, 'weighted_error': 1.0085586520992036}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0005979042436282975, 'weighted_error': 1.0053459635305648}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.00018338804446731022, 'weighted_error': 1.0016234358453155}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0001695656923191909, 'weighted_error': 1.0015082257880294}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0005165812488718195, 'weighted_error': 1.0045791062066816}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.00039880867939408397, 'weighted_error': 1.0035423438231794}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.016214361408965504, 'weighted_error': 1.1443880686384456}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.0994933671240909, 'weighted_error': 1.8736875168758413}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.00041706039507474784, 'weighted_error': 1.003099841205441}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0003172670035918129, 'weighted_error': 1.002357391839672}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0006212032937160865, 'weighted_error': 1.0045973972793452}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0016113786167795395, 'weighted_error': 1.0118477670829837}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0009650594248488818, 'weighted_error': 1.0070464844901783}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0045805059571971795, 'weighted_error': 1.0333823042064556}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.05252277644486643, 'weighted_error': 1.389692718171286}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.38305733183113433, 'weighted_error': 1.7715837914510133}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.001856937218600174, 'weighted_error': 1.002731921867305}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.002650928073031051, 'weighted_error': 1.003900104564388}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.005193788942420599, 'weighted_error': 1.007641223433777}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.003831558382196311, 'weighted_error': 1.0056257808074394}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0027937774887300372, 'weighted_error': 1.0040705096856595}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.002171729992071497, 'weighted_error': 1.002736059514821}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.0634638002447911, 'weighted_error': 1.0693456221197788}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.0945322587873226, 'weighted_error': 1.0429829330080254}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 7.2693001312891895e-06, 'weighted_error': 1.0157053075343878}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 1.3093262000073319e-05, 'weighted_error': 1.0282282752115655}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 1.3892622020810502e-05, 'weighted_error': 1.0300015897327819}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 9.426689455412482e-06, 'weighted_error': 1.0203337821710865}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0009740374497108982, 'weighted_error': 2.5154019437676176}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0016111299464961332, 'weighted_error': 2.8047331928814594}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.01574544456570365, 'weighted_error': 17.830758883180874}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.032469135816174916, 'weighted_error': 58.75432143324213}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.00029133539532721334, 'weighted_error': 1.0030137365563883}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.00012307802830038744, 'weighted_error': 1.0012731106842203}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.00015027246489250282, 'weighted_error': 1.0015020743841703}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.00016330124880005377, 'weighted_error': 1.0016729737127927}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.0004433685130090269, 'weighted_error': 1.0041618061910125}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0013067704183377883, 'weighted_error': 1.0058241262186696}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.020584376483143957, 'weighted_error': 1.1946820332269954}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.07557544518038516, 'weighted_error': 1.6834425784215639}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.00063373872811108, 'weighted_error': 1.0021288025312305}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0008257169033468268, 'weighted_error': 1.0027733458438044}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0017219685883847658, 'weighted_error': 1.0057841577671633}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.013083348795345624, 'weighted_error': 1.0438959653104154}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.007393946564841561, 'weighted_error': 1.024628249231413}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.004454193430737342, 'weighted_error': 1.0141284994333868}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.07364283193840879, 'weighted_error': 1.1787810644083208}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.4430945028971307, 'weighted_error': 2.3681302959022332}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.00010051679416160117, 'weighted_error': 1.0002881902943528}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.00030088269022728964, 'weighted_error': 1.0008626148843986}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0003413532821275767, 'weighted_error': 1.0009784891213624}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.0004943351636767189, 'weighted_error': 1.0014082004339884}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.00022061231265286987, 'weighted_error': 1.0004369303266922}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0007032271806377399, 'weighted_error': 1.0012281368318814}
{'sample_size': 80, 'difference': 0, 'noise': 0.5, 'n': 8, 'shap_error': 0.017867808458919616, 'weighted_error': 1.047394144293299}
{'sample_size': 80, 'difference': 0, 'noise': 1, 'n': 8, 'shap_error': 0.09224650768752955, 'weighted_error': 1.2055864146464785}
{'sample_size': 80, 'difference': 0, 'noise': 0.0005, 'n': 8, 'shap_error': 0.0006296221374852794, 'weighted_error': 1.0091064219122299}
{'sample_size': 80, 'difference': 0, 'noise': 0.001, 'n': 8, 'shap_error': 0.0002723578566955144, 'weighted_error': 1.0039393109588288}
{'sample_size': 80, 'difference': 0, 'noise': 0.005, 'n': 8, 'shap_error': 0.0001713632983105671, 'weighted_error': 1.002458026694031}
{'sample_size': 80, 'difference': 0, 'noise': 0.01, 'n': 8, 'shap_error': 0.00029108661644918404, 'weighted_error': 1.0042083915133055}
{'sample_size': 80, 'difference': 0, 'noise': 0.05, 'n': 8, 'shap_error': 0.00042611685248543693, 'weighted_error': 1.0041222779794685}
{'sample_size': 80, 'difference': 0, 'noise': 0.1, 'n': 8, 'shap_error': 0.0008643085300669982, 'weighted_error': 1.0071104096292525}
